row,channel,visits,cost,contacts,date_time,spot
1521,C,759.15,4282.5,40000.0,2019-02-04 23:19:00,4046_At-least-a-week_25_FPV
1522,D,144.9,1317.5,42666.666666666664,2019-02-05 00:18:00,3968_Roomservice_25_FPV
1523,I,-63.0,132.5,26333.333333333332,2019-02-05 00:23:00,4213_Adventure-Holiday_25_Abba
1524,I,119.7,87.5,4666.666666666667,2019-02-05 00:37:00,4189_OneItemPieceOfPaper_25_Abba
1525,C,19.95,82.5,4333.333333333333,2019-02-05 00:57:00,4046_At-least-a-week_25_FPV
1526,I,90.3,87.5,11333.333333333334,2019-02-05 01:10:00,4189_OneItemPieceOfPaper_25_Abba
1527,N,-1.05,2.5,63666.666666666664,2019-02-05 01:17:00,3964_TheView_25_FPV
1528,C,289.8,82.5,5333.333333333333,2019-02-05 01:26:00,3968_Roomservice_25_FPV
1529,D,326.55,1317.5,19333.333333333332,2019-02-05 01:32:00,3964_TheView_25_FPV
1530,G,334.95,17.5,2333.3333333333335,2019-02-05 01:39:00,3968_Roomservice_25_FPV
1531,H,21.0,1977.5,142333.33333333334,2019-02-05 01:44:00,3964_TheView_25_FPV
1532,C,-126.0,1977.5,86000.0,2019-02-05 02:08:00,4046_At-least-a-week_25_FPV
1533,C,-50.4,82.5,8000.0,2019-02-05 02:20:00,4046_At-least-a-week_25_FPV
1534,C,-14.7,2.5,36333.333333333336,2019-02-05 02:26:00,3964_TheView_25_FPV
1535,C,3.15,1977.5,75333.33333333333,2019-02-05 02:39:00,3968_Roomservice_25_FPV
1536,C,119.7,440.0,46333.333333333336,2019-02-05 03:13:00,3976_At-least-a-week_90_FPV
1537,G,92.4,0.0,2333.3333333333335,2019-02-05 03:18:00,3953_Projector_90_FPV
1538,C,-6.3,220.0,51666.666666666664,2019-02-05 03:32:00,3968_Roomservice_25_FPV
1539,C,70.35000000000001,45.0,13666.666666666666,2019-02-05 03:54:00,4046_At-least-a-week_25_FPV
1540,C,-63.0,440.0,53333.333333333336,2019-02-05 04:03:00,3953_Projector_90_FPV
1541,C,60.9,45.0,8333.333333333334,2019-02-05 05:21:00,4046_At-least-a-week_25_FPV
1542,C,17.849999999999998,660.0,59000.0,2019-02-05 05:37:00,3953_Projector_90_FPV
1543,G,103.95,0.0,2333.3333333333335,2019-02-05 05:59:00,3953_Projector_90_FPV
1544,C,137.54999999999998,1537.5,78333.33333333333,2019-02-05 06:25:00,4046_At-least-a-week_25_FPV
1545,G,28.35,65.0,0.0,2019-02-05 06:36:00,3976_At-least-a-week_90_FPV
1546,C,-122.85,550.0,5000.0,2019-02-05 06:42:00,3953_Projector_90_FPV
1547,H,-96.6,660.0,33666.666666666664,2019-02-05 07:08:00,3964_TheView_25_FPV
1548,C,82.95,550.0,4333.333333333333,2019-02-05 07:15:00,3974_Roomservice_90_FPV
1549,E,-23.1,615.0,7000.0,2019-02-05 07:27:00,3976_At-least-a-week_90_FPV
1550,G,43.05,32.5,4333.333333333333,2019-02-05 07:38:00,3968_Roomservice_25_FPV
1551,G,-105.0,65.0,7000.0,2019-02-05 07:57:00,3974_Roomservice_90_FPV
1552,H,-176.4,660.0,56000.0,2019-02-05 08:06:00,4046_At-least-a-week_25_FPV
1553,C,16.8,220.0,13000.0,2019-02-05 08:19:00,3974_Roomservice_90_FPV
1554,C,265.65000000000003,275.0,0.0,2019-02-05 08:48:00,3964_TheView_25_FPV
1555,H,295.05,1647.5,105000.0,2019-02-05 09:31:00,3968_Roomservice_25_FPV
1556,I,241.5,45.0,0.0,2019-02-05 09:38:00,4213_Adventure-Holiday_25_Abba
1557,E,509.25,307.5,29333.333333333332,2019-02-05 10:12:00,4046_At-least-a-week_25_FPV
1558,F,81.89999999999999,4950.0,79666.66666666667,2019-02-05 10:25:00,3836_TheView_90_FPV
1559,E,-221.55,495.0,29333.333333333332,2019-02-05 10:47:00,3964_TheView_25_FPV
1560,E,-73.5,495.0,27333.333333333332,2019-02-05 11:05:00,4046_At-least-a-week_25_FPV
1561,C,694.05,165.0,10000.0,2019-02-05 11:19:00,4046_At-least-a-week_25_FPV
1562,H,-235.2,2745.0,133000.0,2019-02-05 11:50:00,3964_TheView_25_FPV
1563,G,84.0,197.5,5000.0,2019-02-05 11:56:00,3953_Projector_90_FPV
1564,N,318.15000000000003,1207.5,76666.66666666667,2019-02-05 12:45:00,4046_At-least-a-week_25_FPV
1565,E,-86.1,495.0,36000.0,2019-02-05 12:59:00,4046_At-least-a-week_25_FPV
1566,F,281.40000000000003,2475.0,108666.66666666667,2019-02-05 13:29:00,3968_Roomservice_25_FPV
1567,F,631.0500000000001,2475.0,137666.66666666666,2019-02-05 13:53:00,3859_Winter-Time_25_Beta
1568,E,82.95,637.5,25333.333333333332,2019-02-05 14:13:00,3859_Winter-Time_25_Beta
1569,I,-298.2,120.0,11666.666666666666,2019-02-05 14:26:00,4189_OneItemPieceOfPaper_25_Abba
1570,I,378.0,1097.5,134000.0,2019-02-05 14:36:00,4213_Adventure-Holiday_25_Abba
1571,C,-37.800000000000004,467.5,38000.0,2019-02-05 14:55:00,4046_At-least-a-week_25_FPV
1572,C,-145.95000000000002,1317.5,34666.666666666664,2019-02-05 15:11:00,3968_Roomservice_25_FPV
1573,F,298.2,3300.0,116000.0,2019-02-05 15:20:00,4046_At-least-a-week_25_FPV
1574,I,269.84999999999997,65.0,3666.6666666666665,2019-02-05 15:37:00,4189_OneItemPieceOfPaper_25_Abba
1575,I,366.45,65.0,2666.6666666666665,2019-02-05 15:50:00,4213_Adventure-Holiday_25_Abba
1576,I,-48.3,132.5,2666.6666666666665,2019-02-05 16:14:00,4195_Receptionist_90_Abba
1577,I,181.65,165.0,8333.333333333334,2019-02-05 16:43:00,4213_Adventure-Holiday_25_Abba
1578,C,215.25,440.0,11666.666666666666,2019-02-05 16:54:00,3964_TheView_25_FPV
1579,E,471.45,637.5,37666.666666666664,2019-02-05 17:35:00,3859_Winter-Time_25_Beta
1580,I,-126.0,1757.5,316666.6666666667,2019-02-05 17:52:00,4213_Adventure-Holiday_25_Abba
1581,E,-191.1,1647.5,54333.333333333336,2019-02-05 18:09:00,3964_TheView_25_FPV
1582,F,220.5,5380.0,133333.33333333334,2019-02-05 18:19:00,3968_Roomservice_25_FPV
1583,E,-74.55,1647.5,27666.666666666668,2019-02-05 18:35:00,3859_Winter-Time_25_Beta
1584,E,226.8,2965.0,45666.666666666664,2019-02-05 18:44:00,3976_At-least-a-week_90_FPV
1585,I,738.15,132.5,12333.333333333334,2019-02-05 18:52:00,4195_Receptionist_90_Abba
1586,C,-36.75,9885.0,117666.66666666667,2019-02-05 19:06:00,3968_Roomservice_25_FPV
1587,E,-32.550000000000004,3295.0,45666.666666666664,2019-02-05 19:12:00,3974_Roomservice_90_FPV
1588,C,-169.05,660.0,29333.333333333332,2019-02-05 19:28:00,3968_Roomservice_25_FPV
1589,C,496.65,660.0,20000.0,2019-02-05 19:55:00,3964_TheView_25_FPV
1590,N,28.35,10435.0,180000.0,2019-02-05 20:07:00,3964_TheView_25_FPV
1591,E,428.4,1482.5,49000.0,2019-02-05 20:18:00,3968_Roomservice_25_FPV
1592,I,-24.15,715.0,75666.66666666667,2019-02-05 20:51:00,4213_Adventure-Holiday_25_Abba
1593,G,-17.849999999999998,100.0,2333.3333333333335,2019-02-05 20:57:00,3964_TheView_25_FPV
1594,C,164.85,4282.5,44666.666666666664,2019-02-05 21:08:00,4046_At-least-a-week_25_FPV
1595,G,361.2,100.0,2333.3333333333335,2019-02-05 21:19:00,3964_TheView_25_FPV
1596,I,112.35,715.0,84666.66666666667,2019-02-05 21:34:00,4189_OneItemPieceOfPaper_25_Abba
1597,I,-69.3,660.0,16000.0,2019-02-05 21:58:00,4202_Matched_90_Abba
1598,E,-34.65,1482.5,55000.0,2019-02-05 22:16:00,3964_TheView_25_FPV
1599,I,-33.6,660.0,29666.666666666668,2019-02-05 22:52:00,4195_Receptionist_90_Abba
1600,C,194.25,440.0,9000.0,2019-02-05 23:06:00,3964_TheView_25_FPV
1601,I,-120.75,715.0,17000.0,2019-02-05 23:11:00,4213_Adventure-Holiday_25_Abba
1602,C,397.95,1757.5,12000.0,2019-02-05 23:24:00,4025_Tram_60_FPV
1603,C,264.59999999999997,660.0,26333.333333333332,2019-02-05 23:32:00,4046_At-least-a-week_25_FPV
1604,G,423.15,100.0,1666.6666666666667,2019-02-05 23:39:00,4046_At-least-a-week_25_FPV
1605,N,271.95,2.5,139666.66666666666,2019-02-06 00:10:00,3964_TheView_25_FPV
1606,E,263.55,2965.0,50333.333333333336,2019-02-06 00:16:00,3953_Projector_90_FPV
1607,I,232.05,132.5,18000.0,2019-02-06 01:10:00,4189_OneItemPieceOfPaper_25_Abba
1608,H,324.45,1977.5,241333.33333333334,2019-02-06 01:18:00,3964_TheView_25_FPV
1609,C,284.55,165.0,13000.0,2019-02-06 01:25:00,3953_Projector_90_FPV
1610,H,21.0,605.0,211000.0,2019-02-06 02:08:00,4046_At-least-a-week_25_FPV
1611,I,-61.95,262.5,22333.333333333332,2019-02-06 02:31:00,4195_Receptionist_90_Abba
1612,C,3.15,385.0,7000.0,2019-02-06 02:38:00,3964_TheView_25_FPV
1613,C,-14.7,2.5,19666.666666666668,2019-02-06 03:08:00,3964_TheView_25_FPV
1614,C,-89.25,660.0,80666.66666666667,2019-02-06 03:30:00,3974_Roomservice_90_FPV
1615,C,-33.6,2.5,18333.333333333332,2019-02-06 03:48:00,3964_TheView_25_FPV
1616,C,-144.9,87.5,10333.333333333334,2019-02-06 03:55:00,3836_TheView_90_FPV
1617,E,437.85,0.0,20666.666666666668,2019-02-06 04:10:00,3968_Roomservice_25_FPV
1618,C,12.6,87.5,8333.333333333334,2019-02-06 04:25:00,3953_Projector_90_FPV
1619,C,118.65,82.5,1333.3333333333333,2019-02-06 04:45:00,3964_TheView_25_FPV
1620,E,99.75,0.0,16000.0,2019-02-06 05:22:00,3859_Winter-Time_25_Beta
1621,C,101.85,87.5,8666.666666666666,2019-02-06 05:27:00,3953_Projector_90_FPV
1622,C,87.15,330.0,71666.66666666667,2019-02-06 05:40:00,4046_At-least-a-week_25_FPV
1623,C,-14.7,82.5,8000.0,2019-02-06 05:55:00,3964_TheView_25_FPV
1624,C,178.5,1097.5,9666.666666666666,2019-02-06 06:13:00,4025_Tram_60_FPV
1625,E,112.35,615.0,21333.333333333332,2019-02-06 06:29:00,3953_Projector_90_FPV
1626,G,-16.8,65.0,8000.0,2019-02-06 06:56:00,3976_At-least-a-week_90_FPV
1627,E,172.2,307.5,20666.666666666668,2019-02-06 07:11:00,3859_Winter-Time_25_Beta
1628,H,-37.800000000000004,660.0,53000.0,2019-02-06 07:39:00,3968_Roomservice_25_FPV
1629,C,363.3,550.0,0.0,2019-02-06 07:45:00,3976_At-least-a-week_90_FPV
1630,G,0.0,65.0,10000.0,2019-02-06 07:57:00,3974_Roomservice_90_FPV
1631,H,-11.55,660.0,78666.66666666667,2019-02-06 08:25:00,3964_TheView_25_FPV
1632,C,53.55,550.0,0.0,2019-02-06 08:54:00,3974_Roomservice_90_FPV
1633,C,54.6,550.0,10333.333333333334,2019-02-06 09:08:00,3976_At-least-a-week_90_FPV
1634,H,162.75,1647.5,124000.0,2019-02-06 09:48:00,4046_At-least-a-week_25_FPV
1635,C,-43.05,4172.5,86666.66666666667,2019-02-06 09:54:00,3976_At-least-a-week_90_FPV
1636,I,-1.05,87.5,2333.3333333333335,2019-02-06 10:02:00,4195_Receptionist_90_Abba
1637,F,-259.34999999999997,1650.0,53333.333333333336,2019-02-06 10:46:00,3859_Winter-Time_25_Beta
1638,E,-193.2,495.0,29000.0,2019-02-06 10:59:00,4046_At-least-a-week_25_FPV
1639,I,480.9,527.5,36000.0,2019-02-06 11:13:00,4202_Matched_90_Abba
1640,I,-38.85,87.5,4000.0,2019-02-06 11:25:00,4200_Square-One_90_Abba
1641,C,165.9,932.5,9666.666666666666,2019-02-06 11:57:00,3974_Roomservice_90_FPV
1642,I,153.29999999999998,2197.5,88000.0,2019-02-06 13:20:00,4202_Matched_90_Abba
1643,C,226.8,1537.5,93333.33333333333,2019-02-06 13:32:00,3964_TheView_25_FPV
1644,F,641.5500000000001,4950.0,153333.33333333334,2019-02-06 13:39:00,3953_Projector_90_FPV
1645,G,-191.1,197.5,10333.333333333334,2019-02-06 13:58:00,3974_Roomservice_90_FPV
1646,H,169.05,2745.0,198666.66666666666,2019-02-06 14:15:00,3964_TheView_25_FPV
1647,E,-82.95,1275.0,50000.0,2019-02-06 14:59:00,3976_At-least-a-week_90_FPV
1648,C,307.65000000000003,3845.0,99333.33333333333,2019-02-06 15:19:00,4046_At-least-a-week_25_FPV
1649,I,914.55,3515.0,205666.66666666666,2019-02-06 15:38:00,4195_Receptionist_90_Abba
1650,F,192.15,3300.0,148000.0,2019-02-06 15:48:00,3859_Winter-Time_25_Beta
1651,C,-128.1,877.5,10000.0,2019-02-06 17:05:00,3953_Projector_90_FPV
1652,I,-107.1,165.0,8333.333333333334,2019-02-06 17:10:00,4189_OneItemPieceOfPaper_25_Abba
1653,G,373.8,100.0,13666.666666666666,2019-02-06 17:15:00,3964_TheView_25_FPV
1654,C,286.65000000000003,6590.0,83333.33333333333,2019-02-06 17:31:00,3974_Roomservice_90_FPV
1655,C,16.8,2635.0,36000.0,2019-02-06 17:38:00,3974_Roomservice_90_FPV
1656,E,115.5,1275.0,62666.666666666664,2019-02-06 17:46:00,3844_Winter-Time_90_Beta
1657,I,595.35,330.0,8000.0,2019-02-06 17:51:00,4200_Square-One_90_Abba
1658,E,-30.45,3295.0,45666.666666666664,2019-02-06 18:12:00,3974_Roomservice_90_FPV
1659,E,-23.1,3295.0,63666.666666666664,2019-02-06 18:51:00,3844_Winter-Time_90_Beta
1660,H,191.1,5492.5,296000.0,2019-02-06 20:06:00,4046_At-least-a-week_25_FPV
1661,G,-119.7,197.5,5333.333333333333,2019-02-06 20:36:00,3953_Projector_90_FPV
1662,G,-236.25,197.5,7333.333333333333,2019-02-06 20:57:00,3836_TheView_90_FPV
1663,I,-185.85,715.0,87000.0,2019-02-06 21:06:00,4213_Adventure-Holiday_25_Abba
1664,I,-66.14999999999999,330.0,18666.666666666668,2019-02-06 21:24:00,4189_OneItemPieceOfPaper_25_Abba
1665,N,120.75,10435.0,231333.33333333334,2019-02-06 21:36:00,4046_At-least-a-week_25_FPV
1666,H,155.4,5492.5,262333.3333333333,2019-02-06 22:02:00,3968_Roomservice_25_FPV
1667,I,246.75,1427.5,81333.33333333333,2019-02-06 22:40:00,4195_Receptionist_90_Abba
1668,I,-186.9,660.0,16000.0,2019-02-06 22:54:00,4195_Receptionist_90_Abba
1669,E,325.5,1482.5,40333.333333333336,2019-02-06 23:27:00,4046_At-least-a-week_25_FPV
1670,I,-6.3,330.0,6333.333333333333,2019-02-06 23:43:00,4213_Adventure-Holiday_25_Abba
1671,G,-43.05,197.5,666.6666666666666,2019-02-06 23:57:00,3953_Projector_90_FPV
1672,E,-115.5,0.0,46333.333333333336,2019-02-07 00:12:00,3844_Winter-Time_90_Beta
1673,I,64.05,262.5,20666.666666666668,2019-02-07 00:21:00,4200_Square-One_90_Abba
1674,E,427.35,1482.5,38333.333333333336,2019-02-07 00:27:00,3964_TheView_25_FPV
1675,I,-99.75,87.5,2666.6666666666665,2019-02-07 00:35:00,4213_Adventure-Holiday_25_Abba
1676,I,527.1,132.5,13666.666666666666,2019-02-07 00:47:00,4189_OneItemPieceOfPaper_25_Abba
1677,G,-107.1,17.5,3666.6666666666665,2019-02-07 00:58:00,4046_At-least-a-week_25_FPV
1678,E,-50.4,0.0,39000.0,2019-02-07 01:06:00,3844_Winter-Time_90_Beta
1679,I,85.05,132.5,18000.0,2019-02-07 01:12:00,4213_Adventure-Holiday_25_Abba
1680,H,222.6,3955.0,200666.66666666666,2019-02-07 01:46:00,3953_Projector_90_FPV
1681,D,-61.95,1317.5,23333.333333333332,2019-02-07 02:03:00,4046_At-least-a-week_25_FPV
1682,H,63.0,605.0,167000.0,2019-02-07 02:08:00,3964_TheView_25_FPV
1683,C,36.75,1317.5,6666.666666666667,2019-02-07 02:18:00,4025_Tram_60_FPV
1684,D,107.1,1317.5,27000.0,2019-02-07 02:32:00,3964_TheView_25_FPV
1685,G,18.900000000000002,32.5,666.6666666666666,2019-02-07 02:57:00,3953_Projector_90_FPV
1686,C,-66.14999999999999,2.5,16333.333333333334,2019-02-07 03:18:00,4046_At-least-a-week_25_FPV
1687,E,340.2,197.5,13000.0,2019-02-07 03:34:00,3953_Projector_90_FPV
1688,C,-102.9,2.5,14666.666666666666,2019-02-07 03:41:00,3968_Roomservice_25_FPV
1689,E,-33.6,100.0,15000.0,2019-02-07 04:16:00,3968_Roomservice_25_FPV
1690,C,-18.900000000000002,165.0,5666.666666666667,2019-02-07 04:21:00,3974_Roomservice_90_FPV
1691,E,213.15,100.0,14333.333333333334,2019-02-07 04:50:00,3964_TheView_25_FPV
1692,C,170.1,330.0,35666.666666666664,2019-02-07 04:58:00,3968_Roomservice_25_FPV
1693,C,-135.45000000000002,330.0,37333.333333333336,2019-02-07 05:12:00,3964_TheView_25_FPV
1694,G,91.35,0.0,1666.6666666666667,2019-02-07 05:59:00,3953_Projector_90_FPV
1695,C,-7.35,4172.5,50333.333333333336,2019-02-07 06:16:00,3976_At-least-a-week_90_FPV
1696,E,-59.85,615.0,19000.0,2019-02-07 06:35:00,3976_At-least-a-week_90_FPV
1697,C,163.79999999999998,550.0,3333.3333333333335,2019-02-07 07:27:00,3976_At-least-a-week_90_FPV
1698,C,222.6,4172.5,65000.0,2019-02-07 07:45:00,3953_Projector_90_FPV
1699,C,46.2,440.0,5000.0,2019-02-07 08:00:00,4025_Tram_60_FPV
1700,C,383.25,3075.0,95333.33333333333,2019-02-07 08:25:00,3974_Roomservice_90_FPV
1701,G,143.85,32.5,3666.6666666666665,2019-02-07 08:39:00,4046_At-least-a-week_25_FPV
1702,C,-174.3,1097.5,19666.666666666668,2019-02-07 09:08:00,4025_Tram_60_FPV
1703,I,365.4,262.5,14666.666666666666,2019-02-07 09:13:00,4189_OneItemPieceOfPaper_25_Abba
1704,F,130.20000000000002,4950.0,91666.66666666667,2019-02-07 09:24:00,3976_At-least-a-week_90_FPV
1705,F,255.15,4950.0,96333.33333333333,2019-02-07 10:08:00,3974_Roomservice_90_FPV
1706,E,515.5500000000001,987.5,18666.666666666668,2019-02-07 10:17:00,3976_At-least-a-week_90_FPV
1707,I,-2.1,527.5,33666.666666666664,2019-02-07 10:27:00,4195_Receptionist_90_Abba
1708,I,-92.4,87.5,0.0,2019-02-07 10:54:00,4195_Receptionist_90_Abba
1709,I,519.75,262.5,40666.666666666664,2019-02-07 11:15:00,4213_Adventure-Holiday_25_Abba
1710,F,516.6,1650.0,121333.33333333333,2019-02-07 11:27:00,3859_Winter-Time_25_Beta
1711,I,-76.64999999999999,45.0,2000.0,2019-02-07 11:49:00,4213_Adventure-Holiday_25_Abba
1712,C,439.95,660.0,4666.666666666667,2019-02-07 11:56:00,4025_Tram_60_FPV
1713,C,-28.35,1867.5,16333.333333333334,2019-02-07 12:08:00,4025_Tram_60_FPV
1714,C,-49.35,660.0,2000.0,2019-02-07 12:17:00,4025_Tram_60_FPV
1715,I,371.7,1097.5,134000.0,2019-02-07 12:22:00,4189_OneItemPieceOfPaper_25_Abba
1716,G,269.84999999999997,197.5,7333.333333333333,2019-02-07 12:38:00,3953_Projector_90_FPV
1717,E,0.0,307.5,17000.0,2019-02-07 13:05:00,3968_Roomservice_25_FPV
1718,E,341.25,637.5,22000.0,2019-02-07 14:20:00,3859_Winter-Time_25_Beta
1719,C,-302.40000000000003,1867.5,23333.333333333332,2019-02-07 14:47:00,4025_Tram_60_FPV
1720,F,341.25,4950.0,162666.66666666666,2019-02-07 14:53:00,3844_Winter-Time_90_Beta
1721,C,79.8,3845.0,90666.66666666667,2019-02-07 15:01:00,4046_At-least-a-week_25_FPV
1722,H,100.8,2745.0,162000.0,2019-02-07 15:16:00,4046_At-least-a-week_25_FPV
1723,F,423.15,3300.0,116666.66666666667,2019-02-07 15:47:00,4046_At-least-a-week_25_FPV
1724,E,-158.54999999999998,637.5,28000.0,2019-02-07 16:05:00,3859_Winter-Time_25_Beta
1725,I,277.2,1757.5,284000.0,2019-02-07 17:08:00,4189_OneItemPieceOfPaper_25_Abba
1726,C,-58.8,3295.0,116666.66666666667,2019-02-07 17:27:00,4046_At-least-a-week_25_FPV
1727,C,195.3,2635.0,43333.333333333336,2019-02-07 17:37:00,3974_Roomservice_90_FPV
1728,I,75.60000000000001,65.0,17000.0,2019-02-07 17:50:00,4213_Adventure-Holiday_25_Abba
1729,I,17.849999999999998,65.0,18666.666666666668,2019-02-07 17:56:00,4189_OneItemPieceOfPaper_25_Abba
1730,C,80.85000000000001,2635.0,56000.0,2019-02-07 18:53:00,3976_At-least-a-week_90_FPV
1731,E,283.5,2965.0,67000.0,2019-02-07 19:07:00,3974_Roomservice_90_FPV
1732,E,265.65000000000003,1482.5,76000.0,2019-02-07 19:28:00,4046_At-least-a-week_25_FPV
1733,E,43.05,1482.5,75000.0,2019-02-07 19:51:00,3968_Roomservice_25_FPV
1734,M,2487.4500000000003,103242.5,1544000.0,2019-02-07 20:23:00,3974_Roomservice_90_FPV
1735,I,16.8,660.0,22000.0,2019-02-07 20:36:00,4202_Matched_90_Abba
1736,G,72.45,197.5,4666.666666666667,2019-02-07 20:56:00,3953_Projector_90_FPV
1737,C,402.15,8567.5,54666.666666666664,2019-02-07 21:16:00,3953_Projector_90_FPV
1738,C,113.4,9885.0,125666.66666666667,2019-02-07 21:29:00,3964_TheView_25_FPV
1739,E,266.7,3295.0,52000.0,2019-02-07 21:38:00,3836_TheView_90_FPV
1740,I,243.6,660.0,22000.0,2019-02-07 21:55:00,4195_Receptionist_90_Abba
1741,I,-6.3,330.0,21000.0,2019-02-07 22:21:00,4213_Adventure-Holiday_25_Abba
1742,E,690.9,3295.0,41333.333333333336,2019-02-07 22:40:00,3953_Projector_90_FPV
1743,C,80.85000000000001,1757.5,11000.0,2019-02-07 23:04:00,4025_Tram_60_FPV
1744,I,154.35,175.0,9666.666666666666,2019-02-07 23:18:00,4195_Receptionist_90_Abba
1745,I,353.85,132.5,21000.0,2019-02-08 00:08:00,4213_Adventure-Holiday_25_Abba
1746,D,220.5,1317.5,60333.333333333336,2019-02-08 00:52:00,3968_Roomservice_25_FPV
1747,E,33.6,0.0,25333.333333333332,2019-02-08 01:04:00,3844_Winter-Time_90_Beta
1748,G,174.3,17.5,2000.0,2019-02-08 01:17:00,4046_At-least-a-week_25_FPV
1749,H,94.5,1977.5,233000.0,2019-02-08 01:46:00,3964_TheView_25_FPV
1750,I,29.4,132.5,16000.0,2019-02-08 01:52:00,4189_OneItemPieceOfPaper_25_Abba
1751,G,-14.7,32.5,6333.333333333333,2019-02-08 01:57:00,3974_Roomservice_90_FPV
1752,H,-5.25,605.0,221333.33333333334,2019-02-08 02:02:00,4046_At-least-a-week_25_FPV
1753,G,170.1,17.5,5000.0,2019-02-08 02:58:00,4046_At-least-a-week_25_FPV
1754,C,-59.85,2.5,22666.666666666668,2019-02-08 03:08:00,3976_At-least-a-week_90_FPV
1755,G,55.65,0.0,5000.0,2019-02-08 03:20:00,3953_Projector_90_FPV
1756,C,5.25,45.0,18000.0,2019-02-08 03:26:00,3968_Roomservice_25_FPV
1757,E,-81.89999999999999,100.0,18000.0,2019-02-08 03:35:00,3964_TheView_25_FPV
1758,C,29.4,165.0,23000.0,2019-02-08 03:43:00,3953_Projector_90_FPV
1759,C,289.8,87.5,14666.666666666666,2019-02-08 03:54:00,3953_Projector_90_FPV
1760,C,-23.1,165.0,17000.0,2019-02-08 04:27:00,3974_Roomservice_90_FPV
1761,E,-14.7,100.0,14333.333333333334,2019-02-08 04:38:00,3964_TheView_25_FPV
1762,C,-108.15,330.0,14666.666666666666,2019-02-08 04:45:00,4025_Tram_60_FPV
1763,C,226.8,220.0,52333.333333333336,2019-02-08 04:59:00,4046_At-least-a-week_25_FPV
1764,E,7.35,0.0,22333.333333333332,2019-02-08 05:05:00,3974_Roomservice_90_FPV
1765,C,-33.6,550.0,18666.666666666668,2019-02-08 06:14:00,3974_Roomservice_90_FPV
1766,G,217.35,32.5,6333.333333333333,2019-02-08 06:23:00,4046_At-least-a-week_25_FPV
1767,G,57.75,65.0,7000.0,2019-02-08 06:59:00,3953_Projector_90_FPV
1768,C,58.8,110.0,7333.333333333333,2019-02-08 07:27:00,3968_Roomservice_25_FPV
1769,G,-2.1,65.0,3000.0,2019-02-08 07:39:00,3974_Roomservice_90_FPV
1770,C,-75.60000000000001,877.5,18666.666666666668,2019-02-08 07:47:00,3974_Roomservice_90_FPV
1771,G,-15.75,32.5,5666.666666666667,2019-02-08 07:58:00,4046_At-least-a-week_25_FPV
1772,G,-25.2,32.5,6333.333333333333,2019-02-08 08:19:00,3964_TheView_25_FPV
1773,G,-132.29999999999998,65.0,5000.0,2019-02-08 08:37:00,3953_Projector_90_FPV
1774,G,166.95000000000002,32.5,5666.666666666667,2019-02-08 08:59:00,3964_TheView_25_FPV
1775,I,135.45000000000002,702.5,17333.333333333332,2019-02-08 09:12:00,4202_Matched_90_Abba
1776,C,115.5,877.5,27666.666666666668,2019-02-08 09:17:00,3836_TheView_90_FPV
1777,C,518.6999999999999,440.0,25000.0,2019-02-08 09:49:00,3968_Roomservice_25_FPV
1778,G,-22.05,100.0,10666.666666666666,2019-02-08 09:59:00,4046_At-least-a-week_25_FPV
1779,C,-67.2,3075.0,23333.333333333332,2019-02-08 10:27:00,3953_Projector_90_FPV
1780,H,213.15,1647.5,264333.3333333333,2019-02-08 10:50:00,3964_TheView_25_FPV
1781,I,267.75,262.5,4666.666666666667,2019-02-08 11:00:00,4195_Receptionist_90_Abba
1782,I,286.65000000000003,132.5,8000.0,2019-02-08 11:27:00,4200_Square-One_90_Abba
1783,I,113.4,132.5,15000.0,2019-02-08 11:36:00,4202_Matched_90_Abba
1784,G,-10.5,100.0,10333.333333333334,2019-02-08 12:16:00,4046_At-least-a-week_25_FPV
1785,E,4.2,1647.5,59333.333333333336,2019-02-08 13:31:00,3844_Winter-Time_90_Beta
1786,F,361.2,4400.0,214666.66666666666,2019-02-08 13:45:00,3964_TheView_25_FPV
1787,I,-101.85,132.5,7666.666666666667,2019-02-08 14:11:00,4189_OneItemPieceOfPaper_25_Abba
1788,I,67.2,65.0,11000.0,2019-02-08 14:17:00,4189_OneItemPieceOfPaper_25_Abba
1789,F,790.65,4400.0,282666.6666666667,2019-02-08 14:22:00,4046_At-least-a-week_25_FPV
1790,F,-114.45,4400.0,211333.33333333334,2019-02-08 15:23:00,3968_Roomservice_25_FPV
1791,I,-197.4,1097.5,71000.0,2019-02-08 15:31:00,4189_OneItemPieceOfPaper_25_Abba
1792,F,302.40000000000003,3740.0,40333.333333333336,2019-02-08 15:39:00,4025_Tram_60_FPV
1793,E,157.5,822.5,58666.666666666664,2019-02-08 15:59:00,4046_At-least-a-week_25_FPV
1794,F,615.3000000000001,8800.0,216666.66666666666,2019-02-08 16:37:00,3974_Roomservice_90_FPV
